Well,Depth,Pore,GR,SP,CAL,K,TH,U,DEN,AC,CN,PERM,STA,Lithcore,Lithdebris,Faces
TZ122,4345.955,10.838,9.001704377909897,10.193921555555555,8.924,1.5030000000000001,13.419,1.04,2.6719999999999997,66.14399999999999,13.308,1.2930000000000001,S1K3,2.0,5.0,3.0
TZ122,4346.045,9.682,9.539262182025652,9.961024000000004,8.91,1.558,13.718,0.943,2.667,67.569,13.775,1.338,S1K3,5.0,5.0,3.0
TZ122,4346.165,4.378,10.471982479939296,10.799449999999998,8.885,1.614,13.995,0.848,2.645,69.521,15.008,1.494,S1K3,5.0,5.0,3.0
TZ122,4346.365,9.964,11.740826575905876,11.351445333333348,8.863999999999999,1.504,12.99,0.8809999999999999,2.6189999999999998,71.305,16.415,3.3760000000000003,S1K3,5.0,5.0,3.0
TZ122,4346.525,15.776,11.863670634603793,14.34149133333326,8.907,1.308,11.472999999999999,0.742,2.5980000000000003,70.581,15.481,6.097,S1K3,5.0,5.0,3.0
TZ122,4346.675,14.027000000000001,11.445890032110839,13.350278105555525,9.012,1.2409999999999999,11.007,0.78,2.612,68.921,14.761,7.364,S1K3,5.0,5.0,3.0
TZ122,4346.785,15.027000000000001,11.24419383462703,13.886838105555489,9.097999999999999,1.207,10.823,0.7709999999999999,2.64,68.17,15.037,6.482,S1K3,5.0,5.0,3.0
TZ122,4347.205,13.909,10.595009587134625,13.01935624999999,9.3,1.2670000000000001,12.088,1.005,2.659,67.817,14.299000000000001,3.9819999999999998,S1K3,2.0,5.0,3.0
TZ122,4348.255,13.610999999999999,11.367498254044058,12.336887999999995,9.594,1.274,11.25,1.808,2.6510000000000002,71.874,16.427,2.046,S1K3,5.0,5.0,3.0
TZ122,4348.385,15.639000000000001,11.614228719645595,14.62901943333323,9.618,1.511,13.35,2.293,2.6639999999999997,73.973,17.136,1.4369999999999998,S1K3,5.0,5.0,3.0
TZ122,4348.505,13.775,11.224180209291491,13.48949908412696,9.642999999999999,1.7830000000000001,15.681,2.7560000000000002,2.656,74.467,17.989,0.9359999999999999,S1K3,5.0,5.0,3.0
TZ122,4348.625,13.249,10.519199876084052,12.308845666666642,9.66,2.003,17.511,3.0589999999999997,2.628,73.762,18.708,0.655,S1K3,5.0,5.0,3.0
TZ122,4348.825,11.177,10.651506087967666,11.358835333333351,9.655,1.989,16.554000000000002,2.699,2.591,73.153,17.537,0.9670000000000001,S1K3,5.0,5.0,3.0
TZ122,4349.125,11.593,10.47561119749436,11.201856666666679,9.693,1.4780000000000002,11.432,1.976,2.58,69.61399999999999,16.414,2.855,S1K3,5.0,3.0,3.0
TZ122,4349.245,12.205,10.918606999895687,11.82113533333332,9.726,1.4509999999999998,11.243,1.8619999999999999,2.5810000000000004,69.837,15.83,3.7060000000000004,S1K3,5.0,3.0,3.0
TZ122,4349.395,14.665,10.888052054991645,12.96863600000003,9.745,1.444,11.244000000000002,1.714,2.559,69.097,19.201,4.526,S1K3,5.0,3.0,3.0
TZ122,4349.755,15.025,13.182086609167955,13.413187022222226,9.785,1.942,14.117,2.533,2.3930000000000002,75.536,23.708000000000002,4.289,S1K3,5.0,3.0,3.0
TZ122,4349.915,14.808,13.78104924921364,10.064592088888892,9.773,1.9180000000000001,13.384,2.423,2.387,77.30199999999999,19.851,3.235,S1K3,5.0,3.0,3.0
TZ122,4350.055,11.857999999999999,14.50824355551423,10.808645333333336,9.738,1.521,10.589,2.1519999999999997,2.44,78.381,18.925,3.26,S1K3,5.0,5.0,3.0
TZ122,4350.435,17.015,12.891110406435484,15.07657000000005,9.692,1.3030000000000002,9.417,2.178,2.504,72.555,16.814,9.277999999999999,S1K3,5.0,5.0,3.0
TZ122,4350.595,18.058,12.24654069321428,16.91106466666674,9.666,1.374,10.206,2.417,2.526,71.082,16.483,8.647,S1K3,5.0,5.0,3.0
TZ122,4350.695,17.292,12.15313852233301,16.235282666666635,9.649,1.338,10.729000000000001,2.4859999999999998,2.5469999999999997,70.94,16.584,8.052999999999999,S1K3,5.0,5.0,3.0
TZ122,4350.885,15.984000000000002,12.66065572096422,13.163164000000034,9.652999999999999,1.395,11.865,2.611,2.563,72.443,16.657,6.876,S1K3,5.0,5.0,3.0
TZ122,4351.545,6.332999999999999,11.660291374844494,10.311770666666668,9.503,1.24,10.802999999999999,2.073,2.5860000000000003,70.158,16.493,5.507999999999999,S1K3,5.0,5.0,3.0
TZ122,4351.665,8.712,11.996017767000126,10.318122,9.485,1.183,10.422,1.831,2.565,70.557,15.915,6.763999999999999,S1K3,5.0,5.0,3.0
TZ122,4351.865,13.915,12.65029766905024,14.398650666666775,9.465,1.08,9.397,1.645,2.568,71.54899999999999,16.160999999999998,9.202,S1K3,5.0,5.0,3.0
TZ122,4351.975,15.26,12.848075444901022,14.90991533333337,9.455,1.107,9.345,1.4469999999999998,2.577,71.77,16.098,10.64,S1K3,5.0,5.0,3.0
TZ122,4352.215,14.78,13.072309257134153,14.835937333333408,9.433,1.091,9.021,1.109,2.557,72.046,17.045,13.508,S1K3,5.0,5.0,3.0
TZ122,4352.345,9.532,12.597414897289987,15.433978000000044,9.426,1.143,8.748,1.266,2.55,71.123,16.438,13.248,S1K3,5.0,5.0,3.0
TZ122,4353.165,4.247,8.302419833796895,5.863112666666652,9.432,1.794,13.267000000000001,1.776,2.679,65.969,13.049000000000001,0.775,S1K3,5.0,5.0,3.0
TZ122,4353.365,5.7170000000000005,8.615830757159012,7.877503333333311,9.422,2.003,14.907,2.21,2.6689999999999996,66.74,12.404000000000002,0.9279999999999999,S1K3,5.0,5.0,3.0
TZ122,4354.195,8.543,8.980453519105328,8.523692000000027,9.394,1.3530000000000002,12.019,1.138,2.659,64.814,13.21,2.543,S1K3,5.0,5.0,3.0
TZ122,4354.315,10.975,9.358722831733921,10.055457333333331,9.386000000000001,1.089,9.674,0.9690000000000001,2.647,65.118,14.318,3.705,S1K3,5.0,5.0,3.0
TZ122,4354.515,9.775,10.207079626365267,10.01657533333333,9.394,1.37,12.161,1.188,2.662,67.595,15.99,2.371,S1K3,5.0,5.0,3.0
TZ122,4355.355,12.224,12.502884685743613,12.705637333333392,9.345,1.305,11.629000000000001,1.018,2.574,72.83,16.017,6.585,S1K3,5.0,5.0,3.0
TZ122,4355.445,12.933,12.200443586918157,12.49483400000003,9.356,1.3869999999999998,12.17,1.09,2.5989999999999998,72.536,14.998,5.497999999999999,S1K3,5.0,5.0,3.0
TZ122,4355.545,11.593,11.431811973339563,11.191789333333341,9.374,1.525,12.827,1.079,2.639,71.235,14.020999999999999,3.239,S1K3,5.0,5.0,3.0
TZ122,4355.675,9.722000000000001,10.098279542927207,9.981230666666665,9.389,1.666,14.329,1.4169999999999998,2.6839999999999997,68.83,13.298,1.107,S1K3,5.0,5.0,3.0
TZ122,4355.795,8.126,8.773673444180117,8.787502666666654,9.363,1.8419999999999999,15.822000000000001,1.624,2.705,66.488,13.120999999999999,0.6729999999999999,S1K3,5.0,5.0,3.0
TZ122,4356.205,7.056,8.743727779070438,10.345649333333332,9.032,2.194,19.673,1.9409999999999998,2.653,68.153,16.633,0.9990000000000001,S1K3,5.0,1.0,1.0
TZ122,4356.405,11.104000000000001,11.060722543358825,11.223916000000008,9.003,1.9240000000000002,16.340999999999998,1.975,2.5980000000000003,72.02199999999999,17.852,1.5419999999999998,S1K3,,1.0,1.0
TZ122,4356.565,9.96,13.649966808233572,10.158205755555553,9.02,1.631,13.269,1.844,2.5639999999999996,76.968,17.649,4.8839999999999995,S1K3,,1.0,1.0
TZ122,4356.775,7.4110000000000005,13.562673814974259,8.766974766666648,9.052999999999999,1.579,12.63,1.63,2.593,76.499,17.322,4.11,S1K3,1.0,1.0,1.0
TZ122,4356.915,11.279000000000002,12.701283047894634,10.977273800000006,9.051,1.63,12.71,2.126,2.613,74.649,17.698,3.2230000000000003,S1K3,1.0,1.0,1.0
TZ122,4357.155,8.451,11.372662991480228,9.395577333333334,9.049,1.3780000000000001,11.383,2.065,2.6010000000000004,71.406,16.894000000000002,3.623,S1K3,1.0,5.0,1.0
TZ122,4357.805,8.097000000000001,11.376511476748664,9.61987666666665,8.975,0.9890000000000001,9.016,1.85,2.658,69.469,14.019,4.102,S1K3,5.0,5.0,1.0
TZ122,4357.925,10.663,10.964270653016202,10.485452000000002,9.061,1.038,8.953,1.733,2.659,68.123,13.98,5.771,S1K3,5.0,5.0,1.0
TZ122,4358.045,10.924000000000001,10.561435295275464,8.988539333333325,9.187999999999999,1.088,8.951,1.618,2.655,67.206,14.022,5.722,S1K3,5.0,2.0,1.0
TZ122,4358.155,11.417,10.276215444334728,10.038634000000002,9.285,1.176,9.704,1.557,2.6460000000000004,66.764,14.263,5.215,S1K3,5.0,2.0,1.0
TZ122,4358.275,9.226,10.026951148356611,10.147288,9.321,1.0959999999999999,8.575,1.284,2.63,66.482,14.823,4.987,S1K3,3.0,2.0,1.0
TZ122,4358.395,8.202,9.837986631030313,10.337978666666666,9.326,1.056,8.062000000000001,1.235,2.62,66.172,15.421,4.902,S1K3,3.0,2.0,1.0
TZ122,4358.655,13.288,10.786544375623015,9.874602666666668,9.222999999999999,1.21,8.972999999999999,1.339,2.57,68.064,17.85,7.8389999999999995,S1K3,,2.0,1.0
TZ122,4358.905,5.325,11.337533878041874,6.2715273333333,9.213,1.665,11.224,1.765,2.571,70.293,18.122,7.792999999999999,S1K3,5.0,2.0,1.0
TZ122,4359.375,5.38,9.26530948550833,7.519594158730132,9.371,2.08,11.859000000000002,1.518,2.61,67.236,15.443,0.8370000000000001,S1K3,,2.0,1.0
TZ122,4359.595,8.661,8.743109707042304,8.912384000000015,9.427999999999999,2.239,12.523,1.6280000000000001,2.501,66.442,19.045,0.583,S1K3,,2.0,1.0
TZ122,4360.555,8.613,7.91220441680116,8.733179333333334,9.416,1.5030000000000001,9.652999999999999,1.3130000000000002,2.682,62.458,11.634,2.512,S1K3,,5.0,1.0
TZ122,4360.705,9.009,8.178121828215776,8.926004666666696,9.4,1.273,7.9479999999999995,1.0959999999999999,2.7030000000000003,62.571999999999996,13.027999999999999,3.951,S1K3,,5.0,1.0
TZ122,4360.805,9.329,7.994379525951478,9.16025866666666,9.401,1.4080000000000001,9.152999999999999,1.28,2.71,62.521,13.85,2.9560000000000004,S1K3,,5.0,1.0
TZ122,4360.895,5.317,7.9304368166252,8.800607999999995,9.405,1.5230000000000001,10.132,1.409,2.7030000000000003,63.019,14.319,1.675,S1K3,,5.0,1.0
