DEPTH,GR,SP,CAL,DEN,AC,CN
4336.375,92.45100000000001,18.774,10.905294301304519,10.862192,69.792,16.484
4336.5,85.759,19.16,10.802541332654341,12.177768000000027,68.865,14.989
4336.625,73.459,19.396,10.760103265278318,11.926706666666671,67.563,13.75
4336.75,63.105,19.503,10.863592205749459,11.321291333333342,66.81,12.992
4336.875,57.632,19.371,10.906377882255565,11.383386000000003,66.404,12.44
4337.0,53.45399999999999,18.816,10.769516249144363,9.503897333333335,65.738,11.130999999999998
4337.125,54.511,18.061,10.467627972589465,9.220671999999997,65.199,12.207
4337.25,58.653999999999996,17.057000000000002,10.345547242130616,9.255747333333332,65.41199999999999,12.634
4337.375,65.12,15.967,10.298193881971116,10.846957333333336,66.035,12.773
4337.5,74.017,15.119000000000002,10.087046269373255,10.561456000000002,66.472,12.354000000000001
4337.625,79.10600000000001,14.55,9.833715279646078,10.339726666666666,66.414,10.719000000000001
4337.75,77.02199999999999,14.18,9.5723449556377,8.309363333333316,65.63,10.027000000000001
4337.875,74.377,14.019,9.047763022841556,7.686147333333308,64.14,12.245999999999999
4338.0,72.77199999999999,13.725999999999999,8.547967162233256,8.396484666666653,62.823,15.487
4338.125,75.834,13.308,8.354850197452338,8.465465333333324,62.699,18.965999999999998
4338.25,82.525,13.151,8.728915380797217,7.8488026666666695,64.25,22.493000000000002
4338.375,88.141,13.288,9.782140650459231,9.833654666666666,67.291,26.576999999999998
4338.5,91.87700000000001,13.413,11.267708080957718,13.415564055555528,71.188,30.151
4338.625,91.795,13.567,12.498622433407112,12.493613011111108,74.108,28.289
4338.75,89.147,13.948,12.878775421440956,13.437806733333325,74.723,22.673000000000002
4338.875,83.946,14.550999999999998,12.358511599579298,14.066868333333325,72.916,15.478
4339.0,77.507,15.232999999999999,11.061076972439862,12.279692000000026,69.123,9.317
4339.125,73.154,16.125999999999998,9.431206817560277,8.160637999999985,64.711,9.229
4339.25,71.003,17.255,8.213252468551534,6.830223999999953,61.468999999999994,9.267999999999999
4339.375,71.304,18.405,7.866499703101036,6.6621213333332765,60.543,9.267000000000001
4339.5,72.165,19.590999999999998,8.136931838661923,6.852055333333292,61.143,9.581
4339.625,72.19800000000001,21.035,8.65992588521458,7.3842459999999726,62.24,10.331
4339.75,70.063,22.59,9.369423395641624,8.068799999999989,63.56399999999999,11.115
4339.875,65.719,23.868000000000002,10.152415725237727,8.315469999999978,64.883,11.939
4340.0,63.041000000000004,24.865,10.713553111640394,9.01862,65.861,12.404000000000002
4340.125,63.005,25.712,10.981373891221905,10.789516,66.406,12.544
4340.25,64.744,26.67,10.96976997403867,10.728925333333335,66.44,12.130999999999998
4340.375,65.236,27.808000000000003,10.85938902378702,9.725400000000008,66.09899999999999,11.089
4340.5,61.772,28.831999999999997,10.885042801057386,8.505277333333336,65.718,10.540999999999999
4340.625,55.878,29.634,11.156458039004196,8.267144000000009,65.717,10.798
4340.75,50.887,30.159000000000002,11.632114165294876,9.04752666666667,66.321,11.925999999999998
4340.875,48.876999999999995,29.919,12.23149253207853,9.811170222222222,67.589,13.425999999999998
4341.0,49.602,29.335,12.782093802576435,11.697193850793642,69.039,14.569
4341.125,52.763000000000005,29.159000000000002,13.045417058389964,12.719219850793658,69.99,14.559000000000001
